var,coef,stderr,tstat,pval,ci_lower,ci_upper,N,r2,rank,df_r,N_hdfe,N_hdfe_extended,df_a,df_a_initial,df_a_redundant,df_a_nested,ic,drop_singletons,num_singletons,N_full,df_m,tss,tss_within,rss,mss,rmse,F,ll,ll_0,r2_within,r2_a,r2_a_within,N_clust,N_clust1,sumweights,report_constant,N_clustervars,_estimates_name,cmd,properties,dofmethod,absvars,extended_absvars,predict,estat_cmd,footnote,marginsnotok,title,title2,cmdline,title3,depvar,indepvars,clustvar,clustvar1,vcetype,vce,y,x,est
"3.inkomst#1.ar_2020",.00087521784,.0001204706,7.2649913,3.7310918e-13,.00063909974,.0011113359,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_unemp","inkomst","working_age"
"4o.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_unemp","inkomst","working_age"
"4.inkomst#1.ar_2020",.0065993983,.00013694403,48.190479,0,.006330993,.0068678036,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_unemp","inkomst","working_age"
"_cons",9.3768267e-06,9.9415115e-07,9.4319935,4.0250928e-21,7.4283257e-06,.000011325327,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_unemp_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_unemp ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_unemp","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_unemp","inkomst","working_age"
"1b.inkomst",0,0,,,0,0,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"2.inkomst",.000037377082,1.4960114e-06,24.984491,0,.000034444955,.000040309209,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"3.inkomst",.00001177618,1.1821512e-06,9.9616528,2.2440029e-23,9.4592060e-06,.000014093154,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"4.inkomst",-.000081916449,3.2996104e-06,-24.826097,0,-.000088383567,-.00007544933,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"0b.ar_2020",0,0,,,0,0,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"1.ar_2020",.00881756,.000084999469,103.73665,0,.0086509641,.008984156,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"1b.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"1b.inkomst#1o.ar_2020",0,0,,,0,0,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"2o.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"2.inkomst#1.ar_2020",.00032240461,.00011874501,2.7151003,.0066255899,.000089668618,.00055514061,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"3o.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"3.inkomst#1.ar_2020",.00087521784,.0001204706,7.2649913,3.7310918e-13,.00063909974,.0011113359,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"4o.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"4.inkomst#1.ar_2020",.0065993983,.00013694403,48.190479,0,.006330993,.0068678036,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"_cons",9.3768267e-06,9.9415115e-07,9.4319935,4.0250928e-21,7.4283257e-06,.000011325327,25243600,.0093943989,7,,2,2,28,29,1,0,3,1,0,,7,55696.566,55689.57,55173.332,523.23578,.046750825,8066.6929,41500112,41382564,.0092699453,.0093930652,.0092696706,,,,1,1,"pos_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe pos_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","pos_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","pos_inc","inkomst","working_age"
"1b.inkomst",0,0,,,0,0,25243600,.005877581,7,,2,2,28,29,1,0,4,1,0,,7,470998,469903.88,468229.66,2768.3289,.1361928,10158.781,14508657,14463606,.0035628881,.0058762422,.0035626118,,,,1,1,"unemp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe unemp_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","unemp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","unemp_inc","inkomst","working_age"
"2.inkomst",-.0064747618,.000097219221,-66.599602,0,-.006665308,-.0062842155,25243600,.005877581,7,,2,2,28,29,1,0,4,1,0,,7,470998,469903.88,468229.66,2768.3289,.1361928,10158.781,14508657,14463606,.0035628881,.0058762422,.0035626118,,,,1,1,"unemp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe unemp_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","unemp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","unemp_inc","inkomst","working_age"
"3.inkomst",-.013449323,.000090792186,-148.13306,0,-.013627273,-.013271374,25243600,.005877581,7,,2,2,28,29,1,0,4,1,0,,7,470998,469903.88,468229.66,2768.3289,.1361928,10158.781,14508657,14463606,.0035628881,.0058762422,.0035626118,,,,1,1,"unemp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe unemp_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","unemp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","unemp_inc","inkomst","working_age"
"4.inkomst",-.016312508,.000089199479,-182.87672,0,-.016487336,-.01613768,25243600,.005877581,7,,2,2,28,29,1,0,4,1,0,,7,470998,469903.88,468229.66,2768.3289,.1361928,10158.781,14508657,14463606,.0035628881,.0058762422,.0035626118,,,,1,1,"unemp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe unemp_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","unemp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","unemp_inc","inkomst","working_age"
"0b.ar_2020",0,0,,,0,0,25243600,.005877581,7,,2,2,28,29,1,0,4,1,0,,7,470998,469903.88,468229.66,2768.3289,.1361928,10158.781,14508657,14463606,.0035628881,.0058762422,.0035626118,,,,1,1,"unemp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe unemp_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","unemp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","unemp_inc","inkomst","working_age"
"1.ar_2020",.015006791,.00019209931,78.119965,0,.014630283,.015383299,25243600,.005877581,7,,2,2,28,29,1,0,4,1,0,,7,470998,469903.88,468229.66,2768.3289,.1361928,10158.781,14508657,14463606,.0035628881,.0058762422,.0035626118,,,,1,1,"unemp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe unemp_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","unemp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","unemp_inc","inkomst","working_age"
"1b.inkomst#0b.ar_2020",0,0,,,0,0,25243600,.005877581,7,,2,2,28,29,1,0,4,1,0,,7,470998,469903.88,468229.66,2768.3289,.1361928,10158.781,14508657,14463606,.0035628881,.0058762422,.0035626118,,,,1,1,"unemp_inc_inkomst","reghdfe","b V","pairwise clusters continuous","region alder_kat","region alder_kat","reghdfe_p","reghdfe_estat","reghdfe_footnote","Residuals SCore","HDFE Linear regression","Absorbing 2 HDFE groups","reghdfe unemp_inc ib1.inkomst##ib0.ar_2020 if inlist(ar, 2016, 2017, 2018, 2019, 2020) & alder_in == 1, vce(cluster lopnr) absorb(region alder_kat)","Statistics robust to heteroskedasticity","unemp_inc","2bn.inkomst 3bn.inkomst 4bn.inkomst 1bn.ar_2020 2bn.inkomst#1bn.ar_2020 3bn.inkomst#1bn.ar_2020 4bn.inkomst#1bn.ar_2020 _cons","lopnr","lopnr","Robust","cluster","unemp_inc","inkomst","working_age"
